Id,ItemId,Amount,InvoiceId
88,343,39,e73d61bd-0495-489a-ad46-d199f31189e2
89,139,77,45a5f8e8-d4db-4c5e-8fa8-2ae6f631a455
90,58,37,d4126c13-85e5-419d-adb4-88f6ad96ada0
91,925,9,9e46d42d-e316-4bba-b575-1f7d2612f340
92,310,30,effa2a0d-4248-470c-9e52-89496eac4686
93,52,86,28085a73-b8dd-45be-858f-3b9141ba2425
94,647,50,0719f356-f473-4815-817f-c3e9bac41178
95,496,17,8e6da0af-3313-408e-9351-0cb178ad96e5
96,468,89,75da4a1a-6194-4f99-b36d-850aa1678523
97,391,27,fe83eb55-80f3-4218-baee-97afba1b78b3
98,190,27,becff301-252e-4138-9569-498011c2abd3
99,758,6,071b5b74-611a-4d1c-b1b8-4af9260d909b
100,741,34,a1fc2c32-13b8-482a-845e-c2637d73eea7
101,494,3,61b8eda6-291d-4151-a744-f019fc00ad68
102,580,59,5483289e-ed43-4979-a908-f5317a64b986
103,124,91,3f636efb-6cc3-4e12-a3ef-98f0434f73d2
104,984,96,9dff4c6e-132d-49bc-b122-53ced3d40c78
105,775,78,a8e1b20d-3b0f-4344-b36c-a5d8f1475e6e
106,630,15,018a6d5b-f2ca-4495-840c-9586eb5f46c6
107,965,10,62e23498-dbe7-4ccc-b620-dacca810e089
108,707,95,ad9632d2-e912-407a-9ecd-09826debceeb
109,830,10,af57cc83-6223-46a4-8a5a-0a443254ec4c
110,880,99,f350b2a3-9ff9-41b4-8af2-d8fd25d0105c
111,222,7,a2430846-30bc-4b7b-a8c3-42145e7b01d3
112,866,59,f55a53a9-fa3f-4b0d-8aae-dbb17b99964c
113,304,31,f56657a2-bdb4-4153-9f59-272de382521a
114,958,57,9f676180-c136-4adc-baca-51ace2a64091
115,473,5,43e7ea4b-b304-4c6b-b00a-a5d90c395502
116,530,14,b265045c-6634-4f53-aed9-413d425492c5
117,288,38,967084ad-558b-4ad4-8e9c-785ad7f4b1e0
118,517,84,4e6dbf66-bbdc-4d3c-8c0f-a139d8d03530
119,649,93,55279d4d-a67b-4168-91d3-2e1a0d45288e
120,353,31,409394fe-ca36-48c7-a846-7342ca35f5c7
121,464,43,e2fb472f-820e-4183-a92a-947e5c5d0a95
122,866,7,29c63a29-203b-43a8-b1ca-1378339fe3d9
123,117,43,5ab72fc8-2cd8-44dc-9a16-7e539b7ac2a3
124,488,12,e9c86d04-eb9a-44ff-92fc-11813abb7585
125,695,8,2fe11812-00f3-4764-9cc7-ea285bc0a60c
126,401,23,e9f4f027-ca04-47d1-89fa-b0cd42dab516
127,774,14,dc6e71c6-6424-4da1-bb7c-7360641b2979
128,636,26,9be257e9-374a-4d3c-a899-4523eaac6eb6
129,569,87,a99cf8c6-6fea-4d69-b3d0-205f0ae85028
130,488,75,8ebc5a4d-079d-40b8-af5d-46aefd4b9f57
131,685,42,bdeecd84-9b9c-4a13-a0c6-1f814f4cc563
132,307,31,ae940aad-fe1c-4261-b8c0-358b979d842d
133,389,48,e10c5347-c9e7-4d23-b6c5-6c70d28bbc24
134,307,68,76d2351b-8268-4d08-8e15-104c32c006e7
135,782,79,62e23498-dbe7-4ccc-b620-dacca810e089
136,488,83,e26d9782-66ba-476a-bd8b-698412c6566d
137,456,85,cbe92038-7e3c-496d-a075-c2e4ebee8382
138,998,81,b6d6e470-fab9-49d6-aa64-1922b4177010
139,440,9,8d25b2f3-49c6-4abb-a861-fe401432ed8c
140,979,69,1bb758a5-eb11-42f0-b271-dec12b6e46ba
141,314,33,f350b2a3-9ff9-41b4-8af2-d8fd25d0105c
142,921,37,52bbcd39-f324-4a51-a8b1-aeab99d3ea6d
143,726,6,007176a9-b08f-4440-bf9f-d5dfbf19c833
144,672,23,08c2d7c1-4ae2-451d-9df7-6bdebf38e860
145,58,14,0c4c115b-2185-45d9-b90a-ddb6ab355ccf
146,213,16,46242ade-dcb8-44b9-8b40-310597991f38
147,858,7,3e2e4549-1157-4abe-a299-f882aff0f7c9
148,915,8,05fa0344-ccf8-4b74-8e0c-e4e121ddf1cb
149,610,99,09fb9810-6a9b-49e1-b6cd-7831795b1787
150,558,27,0e7ed97c-cc9c-466c-a58d-ffd8b7cc2d34
151,329,72,00298739-3b0c-4b6a-85fe-5d7c8ef89d8e
152,828,34,a2b153a8-22a3-40d5-b099-2efc2135fa29
153,735,81,789ca863-a258-45af-9933-e3a6cc509009
154,346,8,9d280680-e9ab-4a9b-9649-dea515c52e1b
155,638,12,9e7151e5-1575-4a4b-99f5-808823155204
156,924,48,2ab74221-6887-42aa-912e-f61cfa9ce72c
157,738,95,a61da385-9487-4403-8784-cbfe4def8034
158,400,97,65c9ea6d-4df9-4687-8eb7-1fc542d3d35f
159,922,53,c5b440f1-78f9-4ef3-881c-cbf5be96f0b8
160,136,75,9526355d-8b4a-499c-aa40-bef85359a83f
161,910,9,195b9398-a9fb-4898-bf7a-0fd7f35d4326
162,534,39,ca10efba-65d5-404b-9a88-3359db0e27af
163,977,44,a00e282a-cd2b-4f8e-bd8d-eb13d25bb4b6
164,356,49,15da13ad-a594-4f36-801c-648d00e15e22
165,261,99,58a60cd3-e676-45af-b598-3281d5eec4ba
166,804,15,bf7cb011-3529-486e-a41a-803c62e9b201
167,121,54,04028fe3-6a2c-4f2f-8816-f1c7c2bebaad
168,675,4,4a82ee66-f017-402e-afca-e238284dcd7a
169,77,57,964b96d2-5170-4f19-ac35-1b7b42935789
170,742,30,ed04b683-2601-4d60-bb21-c7b5c5cccbf7
171,888,58,82d7ca42-b09e-47ce-88e8-9ea05eee0b54
172,654,74,00537f25-1bf8-470f-9a20-7bc2cac1d717
173,364,50,76d2351b-8268-4d08-8e15-104c32c006e7
174,968,73,a9b72165-d9c4-4f40-9529-12dc8e2e4dc3
175,454,20,c41519d5-d9ae-41e8-9161-42a6ba90e5bb
176,170,1,b6f624c3-da25-474a-9277-11f7aec402c7
177,554,10,00921a75-e5eb-48cb-819d-d5ef6afaca86
178,918,73,c2befaf5-caca-4faa-a648-3d32a0d72c3e
179,730,11,8a4aee5b-2bfc-4e45-85ee-7e6c6be354e1
180,878,65,253108bb-b2ea-4f5c-8825-b9187826d10e
181,141,56,ad2bae5d-c037-41d8-b4e3-6a11ab7aef00
182,914,45,7de83ce1-9a33-40b0-ae5c-4d9e1e2057cf
183,124,27,15bf47af-e194-4506-88ac-395a5aa8a28c
184,550,7,b19a1efc-0864-4a0b-8a02-21d3648c1034
185,579,65,10c70d4e-4b7f-4541-881b-bd4d4096572f
186,132,12,62e23498-dbe7-4ccc-b620-dacca810e089
187,63,62,c8b34acd-2d74-4c6f-a3eb-86d53d292650
188,490,7,e1d4c421-1c72-4bd4-8c31-63ea6a320824
189,944,62,71dbc73e-d577-4f20-91bd-93257bdfadae
190,164,37,d769da46-e99f-450d-beba-7cebbafa39da
191,821,55,790a9497-3819-4b90-98bd-a8e97e8364c3
192,129,67,0873c452-fffc-4509-8466-d8bf0026ac8b
193,53,45,433c68ab-64b2-4cc5-a0d3-49b0f8baf228
194,766,26,5450cad0-899c-44b6-9501-80eed60772a6
195,642,27,07c6c152-9ee4-47ab-9a27-4ffe68ef020f
196,662,86,2914c741-e680-4668-83c3-91836360225b
197,249,72,b3f62ad4-bcb7-45cc-ae0a-0f90358b93e0
198,117,11,81986e1d-7e27-4ba1-a046-fecdc774f8e2
199,916,96,f87dcd81-fbdd-4add-9626-08db6f4c5465
200,277,25,c947cd52-f43a-41fe-8c1d-df2d664c9969
201,846,97,25593983-c3a3-4c2f-94d5-3f67c930b935
202,694,37,05e3a4f2-f782-4cea-86d3-d1b3a29fee87
203,237,26,03245a65-4fd1-4344-ade3-1277ede8b6ea
204,230,49,741d6e54-3e11-439d-8a97-fb4d67d6983a
205,794,11,997b0fe1-d8e3-45b3-b678-a9eb4893c704
206,70,98,c4ca6445-4bae-4367-8316-9a4956f82d15
207,713,71,66560a33-7a80-4f13-b676-7ed626b41174
208,459,15,91c38353-1b02-4e7e-aa6b-24e5628c4b03
209,911,76,10203c3e-1da6-45ac-b8ba-f4af87878708
210,868,73,056cbf09-cb05-4ec8-8547-31d13d1a504c
211,779,70,f28fd88b-6c5d-4040-b138-98825cc18429
212,846,14,07bd6745-0b29-47dd-8e1f-b0144f0bc969
213,286,76,e2aa4d2c-052a-409f-8b50-e4bd9c4c1a68
214,368,95,e26948fb-1aaa-4cb0-be7c-44c71499fe23
215,21,77,4aa3f6ad-60a0-4222-96a6-53b27cd5bbd5
216,493,62,b33d789c-49d2-43c5-bd8a-29194d7ff2ea
217,422,64,1db1b961-071b-4af8-92d0-3aa54ce042df
218,443,30,8f2cffa1-a5c8-419f-b0ed-00e0e0d0f28e
219,826,53,c0b3b699-bab1-4a92-b183-b5a43c5cf33d
220,417,97,714f627b-6b0e-4035-a343-77af11c53fd4
221,557,37,d9b07ecf-0364-46f4-98c1-5bf216388002
222,22,66,701b6902-4618-4a65-9b74-503f2bc80b81
223,5,17,3d0d4efc-d8a6-42c5-82cb-f92e8e5d9910
224,980,40,994b9b62-eb4f-4d3b-9250-c0f7ee073d9a
225,499,36,b265045c-6634-4f53-aed9-413d425492c5
226,345,81,8b7411fc-6286-44a1-9456-0086ba430493
227,926,54,da194650-5df3-4ced-8cb1-523cbe282c72
228,54,24,1491501c-ed1f-4f6b-b566-ccd278389e97
229,501,29,297a781e-a4b7-44d5-a022-c3a40061ecb0
230,835,69,f8d9ddeb-f920-481f-9f2b-6ed69adf83ca
231,168,68,70284294-c446-49d1-aeee-0016690c3061
232,735,53,59acfd1f-0a28-4ddc-984a-2b4e653e1e7e
233,994,59,fb8dc560-cba0-4501-a70f-d90d989601fa
234,336,97,9bc6aeb9-94f2-4522-b787-b3c3086143c3
235,183,14,68edec21-410f-489b-bb2f-d8633900b949
236,34,51,a3fbe9e7-3d34-4d44-87f5-dc8d2c839459
237,921,59,f96be9c9-79f1-499e-9e59-ac33677ba48d
238,632,88,cf9e9899-cb2b-4a8c-8c48-0c0fd8f706fc
239,332,86,c252ec22-7b11-4d7d-9a2b-9be078762324
240,999,3,126c0c39-a047-4d63-9b7b-94d8c950312b
241,895,31,c2f95a35-30f4-476b-aef9-b5d5edfc4172
242,462,78,df778c4e-fd78-4573-9b20-64dea632e5bb
243,440,86,3fb50e1f-733a-4024-8ed7-51c252684fb1
244,248,2,cd9803e8-34bc-467b-81e6-7eff7c0cc178
245,227,90,15fb23f5-b108-47ec-8fb1-35cca7c89193
246,81,1,46242ade-dcb8-44b9-8b40-310597991f38
247,206,40,1e006dbd-7f17-4e5c-8de3-31ae8bbff397
248,69,87,741d6e54-3e11-439d-8a97-fb4d67d6983a
249,672,95,17690e7a-3119-4ca2-afa3-1fd25558e055
250,980,55,3254bbce-daf5-4828-a51e-f02f437afcdb
251,592,7,9d280680-e9ab-4a9b-9649-dea515c52e1b
252,802,83,3550185c-c806-4bc6-834b-b5f68c645379
253,989,100,2474f35b-0bf9-40c0-b47e-578309c59cae
254,871,31,2109e2fe-0b35-4fba-9b83-8ce9f25d59d1
255,671,19,b22c5f1d-3f36-4c9c-bae9-5d9af92d2190
256,448,97,2bf9c150-9c13-4df5-b76d-90abc4c1eeb7
257,224,88,26ada38c-bb22-477c-b3ad-36de7b93e301
258,943,69,433e7b58-b1ec-44fa-8838-9dde2be9ef66
259,98,82,b223e38d-8bc6-489a-992d-d54c51960461
260,151,39,d4126c13-85e5-419d-adb4-88f6ad96ada0
261,99,95,5f9f48a7-8861-4455-813e-813f8ff71b43
262,795,89,18b42956-a236-4a2a-bc10-79bbb8b1a34f
263,711,100,f2e721d7-6b7b-4b3c-b7ff-f78f69ff2ed5
264,910,99,3c34e8c7-6dff-4dcf-9b08-60faf23030fe
265,172,46,d4d2ed3f-044c-41d9-b3bb-cd93714d5947
266,195,24,50f88378-e99c-4a97-8769-964a6094d962
267,607,59,714f627b-6b0e-4035-a343-77af11c53fd4
268,744,58,8b446009-b57e-4588-8116-1b65ceaaf7b0
269,567,35,e022a4bc-d120-4f50-91fd-d2633d33a0cb
270,808,71,c2046d5b-16a9-4796-bd33-43b8dca1916b
271,193,44,effa2a0d-4248-470c-9e52-89496eac4686
272,379,5,895aec22-fdc5-4eb8-8f20-a39596e695d9
273,326,57,a800b40f-cfd6-4624-b0c6-44d9c1fb0bbb
274,920,12,dbfdd998-1f58-4a27-a5cb-b9098f1daf05
275,62,44,9d280680-e9ab-4a9b-9649-dea515c52e1b
276,978,46,217b45fb-8ca1-41a0-81e6-e23edece13ca
277,458,65,09fb9810-6a9b-49e1-b6cd-7831795b1787
278,600,26,eee2b81c-6410-4be5-a71f-eb9445d10366
279,726,23,bea9a6cd-0aac-4ac5-acb6-cf1f20c25472
280,45,51,f3e014b2-d3cc-4adb-b543-976462a8ee4e
281,935,65,7817f075-2026-4241-84d2-3eb0c91b4cb8
282,845,62,292a72ff-111b-4d41-9199-184ad128ae52
283,624,2,3aa4104f-6af0-4e9a-a917-bb435507ca14
284,932,41,f73c567c-5480-459f-8ed1-7ce4933c0a96
285,517,49,581e9b7c-8876-4435-96a8-dfafaece178c
286,520,2,c8b34acd-2d74-4c6f-a3eb-86d53d292650
287,846,24,a855ace4-bfdf-49e6-8c53-dc9ef93fe521
288,171,60,ccc9906f-4d9e-43e3-a32a-a794567dc293
289,99,44,018a6d5b-f2ca-4495-840c-9586eb5f46c6
290,228,34,cf9f12c9-777e-47ca-98ab-7daad13e97f8
291,847,97,7acb1e08-2515-479e-a322-f95720d43a8c
292,262,39,d47685c0-e624-41f6-a207-2413a1c85750
293,266,10,d8199669-d24b-4f39-81e3-fad4efe647d5
294,944,100,62ac07d1-2d9a-448f-9173-572961d0310f
295,86,72,07bd6745-0b29-47dd-8e1f-b0144f0bc969
296,222,73,dda5f2e9-7c2a-4f12-8bcb-faedc9406d23
297,466,3,ad4d82c6-5c44-49f6-84f0-8672c29eb4c9
298,14,91,c6555993-6686-4dd0-af87-34b4774c60ca
299,772,12,55d5eb38-933c-492b-962d-d84302e38b1b
300,791,52,9526355d-8b4a-499c-aa40-bef85359a83f
301,325,39,ef354d34-71f9-42b8-83ba-75cea5fbaa3f
302,634,43,716d1903-8d68-4f33-9812-b343e9299273
303,589,6,2109e2fe-0b35-4fba-9b83-8ce9f25d59d1
304,900,1,1e293645-1cc7-48db-82e8-6835ce182482
305,812,88,8308d1c6-b251-4a8c-8996-85c0eff19c9c
306,281,70,07679973-cb47-4921-87c7-d9a4efcebdbc
307,269,87,81e8dd80-f642-45cb-9baf-968444019bc5
308,464,77,ea7b59ce-2ab2-4164-b67f-8144f3208cdf
309,306,82,da194650-5df3-4ced-8cb1-523cbe282c72
310,551,54,d68fcd04-d94c-4131-9dff-06f76df395fa
311,992,39,8a4aee5b-2bfc-4e45-85ee-7e6c6be354e1
312,79,26,7856f332-ede8-479b-a776-1a564166d12d
313,44,35,46242ade-dcb8-44b9-8b40-310597991f38
314,882,63,6d8b1c7c-5ce8-4438-9e71-db83f4f2186e
315,617,29,c33c3e95-d7c6-40ee-8d63-8ca0104cb8b6
316,925,53,ea2ed3d7-0c36-410b-9814-8a577f9d008e
317,557,76,1ed75a9d-4328-41b3-b087-36c76c41dfd0
318,524,10,00298739-3b0c-4b6a-85fe-5d7c8ef89d8e
319,3,71,08a82871-3117-46f8-880a-dfa18846992f
320,427,54,d4d2ed3f-044c-41d9-b3bb-cd93714d5947
321,485,37,f8d9ddeb-f920-481f-9f2b-6ed69adf83ca
322,735,11,f3e014b2-d3cc-4adb-b543-976462a8ee4e
323,344,56,43203d5f-4880-4800-ae0d-f242599d0d2d
324,216,48,ec69d148-522a-422f-b18c-e3ea784d4fbe
325,851,63,265b19d0-a83a-4bd8-aafe-9d06d7cc29e7
326,577,30,3cdb129a-6ae2-420f-9d42-d44ff3a8dcf6
327,483,24,bd16bd28-46ff-4c4e-b1d5-1937efc852f5
328,682,40,fa2b5c1c-4e50-4f65-82ec-e066075d7e5b
329,550,57,4b2d1fcc-5430-4d5f-abe9-f8ab4852e2e1
330,278,9,35348a78-3433-4cd0-b4d4-3f03968abd36
331,247,45,34472f95-2266-4854-b672-de6f34658908
332,621,70,b42b74f2-7dbe-4ff0-ab97-7e5d5f2d6ed0
333,908,25,18b42956-a236-4a2a-bc10-79bbb8b1a34f
334,913,5,a04c4448-6f31-4993-a7dd-1e05c6968a36
335,482,90,8807379e-39f2-4ab9-9fc3-7c7bd475dd54
336,84,69,75da4a1a-6194-4f99-b36d-850aa1678523
337,639,6,30bd4cd3-5aff-4f12-8aaa-d4aeae1d7afd
338,55,35,de98498f-506c-4ea7-9b40-f3703f338fb4
339,894,29,f4e1d0c5-ea59-418c-aba7-4a570a6ba671
340,810,43,c0b3b699-bab1-4a92-b183-b5a43c5cf33d
341,435,30,e022a4bc-d120-4f50-91fd-d2633d33a0cb
342,708,57,97e6d4ef-c0a8-4cef-b3d6-7b7da80c4d0d
343,717,81,ea274eee-31e1-44df-ade2-a039ba0da2c2
344,458,73,399648d8-2bc4-4e59-bd59-af82e6aeae74
345,774,2,9cd3b3d9-e1fa-4b09-be13-698350b8bf9d
346,584,28,d2781a06-98e0-456c-9cb1-6638a9f477f2
347,686,17,822c5723-796b-4982-adb5-98f01f1d1d8b
348,177,24,46a70e20-34a5-4aa0-96b6-8bd700a5181e
349,846,16,81986e1d-7e27-4ba1-a046-fecdc774f8e2
350,47,48,253e8384-c25e-4772-aad4-b2da9a35f5dd
351,987,88,a0bf050e-bdf5-4210-a089-ff4f94a4c088
352,282,67,63a24869-8f1e-4675-8d2f-793d541bcf29
353,52,87,ccd259f2-7b49-40df-853a-254e5aa21872
354,902,39,9dff4c6e-132d-49bc-b122-53ced3d40c78
355,327,85,44b14268-529d-46d3-9ba2-09e02edf70aa
356,21,11,631caec8-0c88-4a24-a4e8-bf8911fe56ea
357,275,35,b306886d-a23b-44de-87fa-0a0f6d6fc8bd
358,414,85,491db508-989a-4d3e-9fd8-cfa5d50c6c9c
359,595,19,d2709096-dbe5-40ad-9045-1758210a0e91
360,867,74,75a8ee11-a4a0-44c9-b7fd-4637a248e3ef
361,145,98,92b6fadf-d278-4c93-9d6d-6002bbc8ab33
362,732,85,52dd4098-9187-45f5-b016-288d83b94b03
363,750,43,28085a73-b8dd-45be-858f-3b9141ba2425
364,72,24,0e8be21a-b9fd-465b-98f1-84e7c253e5e9
365,478,21,0cd70074-0ce6-4778-bb96-eb8eadc0ffa6
366,703,70,96e66fd6-1707-499f-918b-03c0a71e167c
367,845,77,14bc3ddd-f104-422c-9132-4d0fbf400904
368,815,35,8daf5536-761c-4182-a94c-05f4c87eb7f8
369,667,29,2f1cb912-e863-42c5-9632-12dedf183505
370,64,90,0483d422-d5bb-4263-97c9-850bcacefb98
371,559,90,db21be51-5494-499b-ba9d-21e0ccdcbede
372,519,3,cc5a303b-823d-47b5-8586-fd1f26b7c380
373,519,14,7817f075-2026-4241-84d2-3eb0c91b4cb8
374,392,44,74d5f427-32e5-4428-8383-ff923f71d5c2
375,199,13,3e469a54-79ad-4af6-92ba-fc609cc413ac
376,643,42,b19a1efc-0864-4a0b-8a02-21d3648c1034
377,351,40,28085a73-b8dd-45be-858f-3b9141ba2425
378,191,2,aa72a9bd-f1ee-4677-8bfa-07d4cc0782b1
379,378,56,673e2a4e-cbe8-4cd3-a527-137de7ba9a75
380,592,85,e26948fb-1aaa-4cb0-be7c-44c71499fe23
381,162,93,ab8e8e65-ca18-4d16-9268-1c5d235b184a
382,430,23,e3c5535b-9cd2-45a9-83b4-c550afc01885
383,321,96,38d77d0d-1898-4880-b3c8-a703131cece5
384,912,5,a4f20733-c664-47be-a996-a4f9b95ed067
385,413,9,105aad7f-7a30-491c-8157-1eb8b4a04dcd
386,604,2,217b45fb-8ca1-41a0-81e6-e23edece13ca
387,2,56,2c3bb15b-7770-4a9a-8ec5-746a525e016f
388,868,33,4c21a006-2b82-4c20-925f-1dd8581583ff
389,919,79,07c6c152-9ee4-47ab-9a27-4ffe68ef020f
390,439,73,b3f62ad4-bcb7-45cc-ae0a-0f90358b93e0
391,868,59,bea9a6cd-0aac-4ac5-acb6-cf1f20c25472
392,271,38,29fc8567-3964-4159-af66-7796de4e4b2d
393,698,42,f6c9e9be-500d-47c5-a57c-2267a36ab64e
394,303,80,b6f624c3-da25-474a-9277-11f7aec402c7
395,51,77,af50e299-c3cf-48c8-b8d0-5033ef0df61c
396,632,61,0327a1cd-b519-4b86-b8e7-f4c2ab70c009
397,366,11,55b09521-d0a9-48e3-8da6-6c1286c5daaf
398,490,100,35c3999b-a398-42a0-b3e3-3a2db6fcc02a
399,779,44,b6f43814-2047-4df7-a864-bcf98ddb6290
400,529,37,eb05bee8-8f6c-4dc0-9e54-9d24ed3d83c4
401,36,43,3e2e4549-1157-4abe-a299-f882aff0f7c9
402,582,63,97e218b6-0a85-4e69-98f2-f62eab4b128a
403,353,97,222377fa-0794-4ebe-98f6-fa454bff3984
404,868,78,d5d1394d-c732-4442-aaeb-c630e8760856
405,424,77,212ff6f0-52bb-4fb6-923b-98c2811d3ac3
406,486,39,fb8dc560-cba0-4501-a70f-d90d989601fa
407,291,42,dd215fc8-8b9e-4436-bde5-450018b7d88c
408,914,95,dc5efff2-f0c1-414b-86a5-a9ba9ac1ce4e
409,838,93,b6f624c3-da25-474a-9277-11f7aec402c7
410,737,82,de3e6927-d72b-475d-8f05-51f87ad4d130
411,379,3,7acb1e08-2515-479e-a322-f95720d43a8c
412,718,93,138da5cf-bd27-445b-a971-9d49dc42b542
413,623,5,1990006e-0f91-4646-ba45-63bccf9eef01
414,409,13,c33c3e95-d7c6-40ee-8d63-8ca0104cb8b6
415,239,19,1396f2b6-8b4f-4985-83e2-dd1affcdcf4b
416,162,25,78b5641b-a528-4f2c-bc67-602cf16684d9
417,734,57,8b8508cc-85d6-46c1-81fe-120df26d5650
418,113,34,62f10702-df08-4a94-b317-7cc9056526ab
419,415,10,cd0880bc-f0c2-47df-adac-0204006f9123
420,781,95,10f962aa-36b6-41f0-8bae-3cc6b962f372
421,131,34,fa7c5dc7-d55f-4c4a-9ea8-6563a0b82dab
